feature_policy,feature_count,source_rows,training_rows,validation_rows,training_scope,threshold,precision_not_merged,recall_not_merged,f1_not_merged
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.34063867824100535,0.15323548304992304,0.8923630717108978,0.26155676234807346
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3414928712753269,0.15367486006327574,0.8913749294184077,0.2621538589280525
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.34242306662194144,0.1541168062453041,0.8903867871259176,0.2627536541295439
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3433217812451336,0.15452644232243504,0.8891869000564653,0.2632962186959543
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3442722191037919,0.15491995073891626,0.8878811405985318,0.26380966361882396
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3451531346519111,0.1553404060637535,0.8867165443252399,0.2643673323372825
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.346070130582403,0.15579820352218904,0.8857284020327498,0.2649858258239235
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.34696746562765446,0.15618591721361033,0.8843167701863354,0.2654828815561548
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.34795383224802134,0.15657877443218446,0.8829051383399209,0.26598623182627645
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3489410096970216,0.15693421482617328,0.8812817617165444,0.2664248372986237
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3498064200937103,0.15730953928479027,0.8797642574816488,0.2668957801367186
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3506932968339844,0.157778678967912,0.8787408243929983,0.2675233142808028
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.35161570651581897,0.15818173719943243,0.8773291925465838,0.2680366798384879
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.35253475622614716,0.15861271380832806,0.8760587238848109,0.2685955107848282
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3534383115633346,0.15903111966634584,0.8746823828345568,0.26913011846720164
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3543162884603349,0.1594778148639767,0.8734472049689441,0.26971067400425003
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.35518023047766467,0.15988300612147174,0.8719649915302089,0.27021883920076123
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.35607249766356486,0.1603251863452928,0.8706592320722756,0.2707870286526505
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3569873846822953,0.16075705661608744,0.8692828910220215,0.2713358044954588
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.357953413835553,0.16124401913875597,0.8681888763410502,0.2719755010889633
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3587825130778738,0.16170120329655863,0.8669184076792772,0.27256285644542083
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.35969375378514223,0.16216895188480915,0.8656832298136646,0.27316562545239925
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.360608661701734,0.1626362827510192,0.8644127611518916,0.2737646835287411
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.36150296066473153,0.16307993944688598,0.8630011293054771,0.27432173966694146
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3624115552994711,0.16350629952376805,0.8614836250705816,0.2748475789971458
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.3632907956178568,0.1640204520990312,0.8603896103896104,0.2755175843052165
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.36411073700112384,0.16442429197948413,0.8586956521739131,0.27599975045230524
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.36500629633409565,0.16490304013466459,0.8573898927159797,0.276606039905502
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.36587029280270233,0.16535878643258906,0.8559429700734048,0.27717114924204767
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.36678648278875436,0.16594986988083824,0.8551665725578769,0.2779600357888458
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.36766874907872094,0.16644882572265868,0.8538961038961039,0.2785920714787395
