feature_policy,feature_count,source_rows,training_rows,validation_rows,training_scope,threshold,precision_not_merged,recall_not_merged,f1_not_merged,source_table
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2188033101306727,0.1174193494270999,0.9880364201016376,0.2098945916363036,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2202412433206857,0.1176507696189755,0.9872600225861096,0.2102466593515609,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2218270345269294,0.1179467282940571,0.987012987012987,0.210713478490168,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2233296061479358,0.1181973112754737,0.9863777526821004,0.2110987330299654,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2248942008113983,0.1184525223055263,0.9857778091473745,0.211491868318241,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2263069467730429,0.1187446844701479,0.9854601919819312,0.2119500865288277,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2276751243506125,0.1190033517266082,0.984860248447205,0.2123481026624359,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2291287231236261,0.1192992058978229,0.9845426312817616,0.2128115643534145,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.230522379061459,0.119531377308164,0.9836956521739132,0.2131610140328069,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2319432344946095,0.1197653716811875,0.9828486730660644,0.2135130369450386,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2333911891305949,0.1200298425074606,0.9822487295313382,0.2139189916224733,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2348244667852213,0.1203113850145961,0.9817546583850932,0.2143542365763731,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2361921100394335,0.1205924448106865,0.981260587238848,0.2147883787938479,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2375219891066324,0.1208664071504686,0.9806959345002824,0.2152092344269722,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2389132223337012,0.1211326828374647,0.9800607001693958,0.2156158650915965,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2402848017000304,0.1213912024076147,0.9793548842461886,0.2160081574195155,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2415156697506371,0.1216703516529795,0.9787902315076228,0.216436196778624,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2427513318463103,0.121955404596811,0.978225578769057,0.2168732200419365,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.244052182798057,0.1221903543220226,0.9772727272727272,0.2172211196787022,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2453488125290628,0.1224510567493893,0.9765316205533596,0.2176145836610148,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2466669900101125,0.1226832948695189,0.9755434782608696,0.2179566026429494,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2479802062472235,0.1229797518950606,0.9750494071146244,0.2184119304819386,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2492310534512068,0.1232629046154395,0.9744494635798984,0.2188432503120727,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2504634016059179,0.1235477155201361,0.9738495200451722,0.2192768116460262,curve_sample
headline_leakage_safer_features,25,1045883,784412,261471,full_source_internal_validation,0.2516256584132976,0.1238431798689723,0.9733201581027668,0.2197285659086111,curve_sample
